排名,代码,名称,最新价,成交额(亿元)
69,US.BAC,,0.0,0.0
70,US.INTU,,0.0,0.0
71,US.RDW,,0.0,0.0
72,US.SATS,,0.0,0.0
73,US.VRT,,0.0,0.0
74,US.TXN,,0.0,0.0
75,US.GS,,0.0,0.0
76,US.TER,,0.0,0.0
77,US.PANW,,0.0,0.0
78,US.CIEN,,0.0,0.0
79,US.CBRS,,0.0,0.0
80,US.AXTI,,0.0,0.0
81,US.NUVL,,0.0,0.0
82,US.IBM,,0.0,0.0
83,US.PDD,,0.0,0.0
84,US.C,,0.0,0.0
85,US.VZ,,0.0,0.0
86,US.GLXG,,0.0,0.0
87,US.COST,,0.0,0.0
88,US.BA,,0.0,0.0
89,US.JNJ,,0.0,0.0
90,US.KO,,0.0,0.0
91,US.RTX,,0.0,0.0
92,US.FIX,,0.0,0.0
93,US.KDP,,0.0,0.0
94,US.MRK,,0.0,0.0
95,US.RGTI,,0.0,0.0
96,US.CVX,,0.0,0.0
97,US.HPE,,0.0,0.0
98,US.CRCL,,0.0,0.0
99,US.ADI,,0.0,0.0
100,US.GE,,0.0,0.0
101,US.FCX,,0.0,0.0
102,US.NEM,,0.0,0.0
103,US.SOFI,,0.0,0.0
104,US.SAP,,0.0,0.0
105,US.MCD,,0.0,0.0
106,US.MA,,0.0,0.0
107,US.AAL,,0.0,0.0
108,US.SPCE,,0.0,0.0
109,US.SPOT,,0.0,0.0
110,US.BSX,,0.0,0.0
111,US.VST,,0.0,0.0
112,US.AMGN,,0.0,0.0
113,US.FTNT,,0.0,0.0
114,US.APH,,0.0,0.0
115,US.COIN,,0.0,0.0
116,US.TJX,,0.0,0.0
117,US.TSEM,,0.0,0.0
118,US.HD,,0.0,0.0
119,US.SHOP,,0.0,0.0
120,US.SBUX,,0.0,0.0
121,US.TMUS,,0.0,0.0
122,US.KIM,,0.0,0.0
123,US.CEG,,0.0,0.0
124,US.GILD,,0.0,0.0
125,US.BKNG,,0.0,0.0
126,US.WULF,,0.0,0.0
127,US.LIN,,0.0,0.0
128,US.DDOG,,0.0,0.0
129,US.ABBV,,0.0,0.0
130,US.HON,,0.0,0.0
131,US.APLD,,0.0,0.0
132,US.SHEL,,0.0,0.0
133,US.ETN,,0.0,0.0
134,US.MELI,,0.0,0.0
135,US.DKNG,,0.0,0.0
136,US.VELO,,0.0,0.0
137,US.PEP,,0.0,0.0
138,US.T,,0.0,0.0
139,US.ELV,,0.0,0.0
140,US.PL,,0.0,0.0
141,US.ISRG,,0.0,0.0
142,US.NAVN,,0.0,0.0
143,US.QBTS,,0.0,0.0
144,US.LUNR,,0.0,0.0
145,US.CASY,,0.0,0.0
146,US.ZTS,,0.0,0.0
147,US.CVS,,0.0,0.0
148,US.OKLO,,0.0,0.0
149,US.NKE,,0.0,0.0
150,US.INSM,,0.0,0.0
151,US.COF,,0.0,0.0
152,US.WFC,,0.0,0.0
153,US.ACN,,0.0,0.0
154,US.ON,,0.0,0.0
155,US.ANET,,0.0,0.0
156,US.AU,,0.0,0.0
157,US.SCHW,,0.0,0.0
158,US.NVTS,,0.0,0.0
159,US.ABT,,0.0,0.0
160,US.DASH,,0.0,0.0
161,US.ZS,,0.0,0.0
162,US.NXPI,,0.0,0.0
163,US.HUT,,0.0,0.0
164,US.PG,,0.0,0.0
165,US.RDDT,,0.0,0.0
166,US.MPWR,,0.0,0.0
167,US.CME,,0.0,0.0
168,US.F,,0.0,0.0
169,US.PCT,,0.0,0.0
170,US.SNPS,,0.0,0.0
171,US.B,,0.0,0.0
172,US.CRH,,0.0,0.0
173,US.PATH,,0.0,0.0
174,US.NVO,,0.0,0.0
175,US.LMT,,0.0,0.0
176,US.NET,,0.0,0.0
177,US.FSLR,,0.0,0.0
178,US.DIS,,0.0,0.0
179,US.BMNR,,0.0,0.0
180,US.CCL,,0.0,0.0
181,US.DXYZ,,0.0,0.0
182,US.MDT,,0.0,0.0
183,US.ATI,,0.0,0.0
184,US.CIFR,,0.0,0.0
185,US.WELL,,0.0,0.0
186,US.WDAY,,0.0,0.0
187,US.NEE,,0.0,0.0
188,US.NU,,0.0,0.0
189,US.LYG,,0.0,0.0
190,US.VSH,,0.0,0.0
191,US.MCK,,0.0,0.0
192,US.AXP,,0.0,0.0
193,US.FLY,,0.0,0.0
194,US.MS,,0.0,0.0
195,US.MCHP,,0.0,0.0
196,US.ONDS,,0.0,0.0
197,US.HIMS,,0.0,0.0
198,US.ROST,,0.0,0.0
199,US.TFC,,0.0,0.0
200,US.MMM,,0.0,0.0
